edges,distance,location_id,PV_NAAM,node_from,node_to,value
"(1409103781, 1409103204, 0)",0.00025536511334425853,GEO0C_Z_RWSTI361055,Noord-Brabant,1409103781.0,1409103204.0,5654.5
"(1409103781, 1409103204, 0)",0.00034701573644717353,GEO0C_Z_RWSTI361056,Noord-Brabant,1409103781.0,1409103204.0,5685.428571428572
"(2481412267, 42430541, 0)",0.00040672867262595805,GEO0C_Z_RWSTI361091,Noord-Brabant,2481412267.0,42430541.0,598.8571428571429
"(3918391797, 42444434, 0)",0.00018726004881320288,GEO0C_Z_RWSTI361093,Noord-Brabant,3918391797.0,42444434.0,1758.142857142857
"(42430873, 3918391631, 0)",0.00029008076690641615,GEO0C_Z_RWSTI361108,Noord-Brabant,42430873.0,3918391631.0,437.14285714285717
"(43685500, 1409103202, 0)",0.0007890890977774246,GEO0C_Z_RWSTI361112,Noord-Brabant,43685500.0,1409103202.0,5806.642857142857
"(43685500, 1409103202, 0)",0.0001892947905263854,GEO0C_Z_RWSTI361113,Noord-Brabant,43685500.0,1409103202.0,5758.428571428572
"(43685500, 1409103202, 0)",0.00031775429066683664,GEO0C_Z_RWSTI361114,Noord-Brabant,43685500.0,1409103202.0,5839.357142857143
"(42551169, 766862394, 0)",8.116579981537643e-05,GEO0C_Z_RWSTI361128,Noord-Brabant,42551169.0,766862394.0,1227.5714285714287
"(42550023, 42552973, 0)",4.846962443896519e-05,GEO0C_Z_RWSTI361129,Noord-Brabant,42550023.0,42552973.0,534.7857142857143
"(42551296, 42551514, 0)",3.150499980106224e-05,GEO0C_Z_RWSTI361130,Noord-Brabant,42551296.0,42551514.0,2497.9285714285716
"(42410342, 42364488, 0)",0.0009473249974894428,GEO0C_Z_RWSTI361163,Noord-Brabant,42410342.0,42364488.0,5587.857142857143
"(42554295, 2841851250, 0)",9.225001148489376e-05,GEO0C_Z_RWSTI361164,Noord-Brabant,42554295.0,2841851250.0,483.57142857142856
"(43617399, 43615078, 0)",0.20748189710981074,GEO0C_Z_RWSTI361174,Noord-Brabant,43617399.0,43615078.0,608.7142857142857
"(43615078, 43462706, 0)",0.0001946959576868933,GEO0C_Z_RWSTI361203,Noord-Brabant,43615078.0,43462706.0,6474.785714285715
"(42346030, 42363342, 0)",0.0010604581799465958,GEO0C_Z_RWSTI361211,Noord-Brabant,42346030.0,42363342.0,7244.357142857143
"(42364488, 42357506, 0)",1.1393193827299743e-05,GEO0C_Z_RWSTI361212,Noord-Brabant,42364488.0,42357506.0,6038.642857142857
"(42370258, 42416228, 0)",0.0003347191986629405,GEO0C_Z_RWSTI361213,Noord-Brabant,42370258.0,42416228.0,6817.285714285715
"(42370258, 42416228, 0)",0.1785755109573957,GEO0C_Z_RWSTI361214,Noord-Brabant,42370258.0,42416228.0,7266.071428571428
"(43366083, 43394402, 0)",7.472786264379824e-05,GEO0C_Z_RWSTI361215,Noord-Brabant,43366083.0,43394402.0,4688.5
"(42357506, 42345927, 0)",0.0006855583796749042,GEO0C_Z_RWSTI361218,Noord-Brabant,42357506.0,42345927.0,5337.071428571428
"(43394402, 43434430, 0)",0.00014906421312352552,GEO0C_Z_RWSTI361219,Noord-Brabant,43394402.0,43434430.0,6000.571428571428
"(43437411, 43382161, 0)",2.1024693036021086e-06,GEO0C_Z_RWSTI361220,Noord-Brabant,43437411.0,43382161.0,6666.857142857143
"(43451282, 43601912, 0)",0.00012413769531775183,GEO0C_Z_RWSTI361226,Noord-Brabant,43451282.0,43601912.0,5899.642857142857
"(42345927, 42337598, 0)",0.00025544300151317777,GEO0C_Z_RWSTI361228,Noord-Brabant,42345927.0,42337598.0,6041.142857142857
"(42322112, 42337840, 0)",0.07971260688224961,GEO0C_Z_RWSTI361229,Noord-Brabant,42322112.0,42337840.0,6159.142857142857
"(42337598, 1557169543, 0)",0.0775814978688526,GEO0C_Z_RWSTI361230,Noord-Brabant,42337598.0,1557169543.0,6290.214285714285
"(42315929, 42322112, 0)",0.00285434461197691,GEO0C_Z_RWSTI361276,Noord-Brabant,42315929.0,42322112.0,5462.642857142857
"(1557169543, 42316313, 0)",0.011586042496565306,GEO0C_Z_RWSTI361277,Noord-Brabant,1557169543.0,42316313.0,5644.571428571428
"(42305160, 42315929, 0)",0.0011659736878849838,GEO0C_Z_RWSTI361286,Noord-Brabant,42305160.0,42315929.0,5958.285714285715
"(43320043, 43313254, 0)",2.0360263023088874,GEO0C_Z_RWSTI362087,Noord-Brabant,43320043.0,43313254.0,523.5714285714286
"(43415632, 43422896, 0)",2.0051591690943486e-05,GEO0C_Z_RWSTI362137,Noord-Brabant,43415632.0,43422896.0,454.0
"(43198057, 955876504, 0)",0.004864140273838464,GEO0C_Z_RWSTI4055,Noord-Brabant,43198057.0,955876504.0,3780.1428571428573
"(43165246, 43197542, 0)",0.008193413428499937,GEO0C_Z_RWSTI4056,Noord-Brabant,43165246.0,43197542.0,4093.5
"(43090526, 982812932, 0)",0.060599674671499903,GEO0C_Z_RWSTI474,Noord-Brabant,43090526.0,982812932.0,8109.071428571428
"(441185953, 43067610, 0)",0.11668687560769114,GEO0C_Z_RWSTI476,Noord-Brabant,441185953.0,43067610.0,8103.857142857143
"(43067610, 43045028, 0)",5.242789980688312e-05,GEO0C_Z_RWSTI478,Noord-Brabant,43067610.0,43045028.0,6586.357142857143
"(2305258896, 42914387, 0)",0.3065622272949421,GEO0C_Z_RWSTI652,Noord-Brabant,2305258896.0,42914387.0,5849.642857142857
"(804446798, 43078330, 0)",0.00028248528248584815,GEO0C_Z_RWSTI667,Noord-Brabant,804446798.0,43078330.0,8800.07142857143
"(43403021, 43360072, 0)",0.0061757402553979735,GEO0C_Z_RWSTI702,Noord-Brabant,43403021.0,43360072.0,2474.714285714286
"(43360072, 43347665, 0)",9.484508624045814e-05,GEO0C_Z_RWSTI704,Noord-Brabant,43360072.0,43347665.0,2107.285714285714
"(3801482575, 984873070, 0)",0.0032134964498843808,GEO0C_Z_RWSTI723,Noord-Brabant,3801482575.0,984873070.0,3577.0714285714284
"(43552322, 43551604, 0)",0.3237785939527317,GEO0C_Z_RWSTI727,Noord-Brabant,43552322.0,43551604.0,235.07142857142858
"(43560336, 43558126, 0)",0.0003098790708489102,GEO0C_Z_RWSTI732,Noord-Brabant,43560336.0,43558126.0,4860.142857142857
"(43558126, 43549790, 0)",0.0019437073333186607,GEO0C_Z_RWSTI734,Noord-Brabant,43558126.0,43549790.0,8158.785714285715
"(43552539, 43566095, 0)",7.688071472703755e-05,GEO0C_Z_RWSTI738,Noord-Brabant,43552539.0,43566095.0,6967.5
"(43566095, 43586547, 0)",0.00023783741630302416,GEO0C_Z_RWSTI739,Noord-Brabant,43566095.0,43586547.0,7752.928571428572
"(1409103201, 1409103781, 0)",0.0016963600175205656,GEO0C_Z_RWSTI754,Noord-Brabant,1409103201.0,1409103781.0,4819.214285714285
"(1409103204, 1297657104, 0)",0.00026948082556006167,GEO0C_Z_RWSTI759,Noord-Brabant,1409103204.0,1297657104.0,3190.0714285714284
"(1409103206, 43685500, 0)",0.0001363870970639344,GEO0C_Z_RWSTI764,Noord-Brabant,1409103206.0,43685500.0,3476.0714285714284
"(1409103749, 43690246, 0)",0.0002750040718555142,GEO0C_Z_RWSTI772,Noord-Brabant,1409103749.0,43690246.0,7399.857142857143
"(43632848, 43626055, 0)",0.004053837896556756,GEO0C_Z_RWSTI787,Noord-Brabant,43632848.0,43626055.0,5762.071428571428
"(43606899, 43587236, 0)",0.00022125291945786858,GEO0C_Z_RWSTI792,Noord-Brabant,43606899.0,43587236.0,6149.857142857143
"(43587236, 43554440, 0)",0.00014908490910414812,GEO0C_Z_RWSTI794,Noord-Brabant,43587236.0,43554440.0,6934.142857142857
"(43554440, 43549668, 0)",0.00029578948419666976,GEO0C_Z_RWSTI796,Noord-Brabant,43554440.0,43549668.0,5872.214285714285
"(43541993, 43547510, 0)",3.4663412287186525e-05,GEO0C_Z_RWSTI800,Noord-Brabant,43541993.0,43547510.0,922.0
"(43552168, 43558128, 0)",3.577916563315098e-06,GEO0C_Z_RWSTI803,Noord-Brabant,43552168.0,43558128.0,6275.714285714285
"(43558128, 43560700, 0)",0.0003375605039238347,GEO0C_Z_RWSTI805,Noord-Brabant,43558128.0,43560700.0,5968.857142857143
"(43563398, 43560700, 0)",0.0002872093660718273,GEO0C_Z_RWSTI806,Noord-Brabant,43563398.0,43560700.0,468.92857142857144
"(43541142, 724311711, 0)",0.000264174047897711,GEO0C_Z_RWSTI829,Noord-Brabant,43541142.0,724311711.0,5045.214285714285
"(43348871, 43359050, 0)",1.272542098596657e-05,GEO0C_Z_RWSTI848,Noord-Brabant,43348871.0,43359050.0,2083.8571428571427
"(1424430060, 42483541, 0)",0.06366446639259721,GEO0C_Z_RWSTI991,Noord-Brabant,1424430060.0,42483541.0,4330.714285714285
"(42483541, 42494536, 0)",0.0005397871639863773,GEO0C_Z_RWSTI994,Noord-Brabant,42483541.0,42494536.0,3851.9285714285716
"(43368184, 43377935, 0)",0.0003437617604476986,GEO0C_Z_RWSTIN231,Noord-Brabant,43368184.0,43377935.0,4561.857142857143
"(43423468, 43422078, 0)",0.22982624753589506,GEO0C_Z_RWSTIN306,Noord-Brabant,43423468.0,43422078.0,379.7857142857143
"(43106886, 43075636, 0)",0.0006101265116858824,GEO0C_Z_RWSTIN311,Noord-Brabant,43106886.0,43075636.0,4317.357142857143
"(43088346, 43075636, 0)",0.7345877835329194,GEO0C_Z_RWSTIN312,Noord-Brabant,43088346.0,43075636.0,1589.7142857142858
"(43073701, 43086402, 0)",2.3812140766547823e-06,GEO0C_Z_RWSTIN314,Noord-Brabant,43073701.0,43086402.0,879.2142857142857
"(1557654852, 43033590, 0)",4.253171223418683e-05,GEO0C_Z_RWSTIN315,Noord-Brabant,1557654852.0,43033590.0,4728.714285714285
"(43035755, 43033590, 0)",0.00010885254622128273,GEO0C_Z_RWSTIN317,Noord-Brabant,43035755.0,43033590.0,1626.7142857142858
"(1557654845, 43035755, 0)",0.0001180003139996718,GEO0C_Z_RWSTIN319,Noord-Brabant,1557654845.0,43035755.0,2257.285714285714
"(43035507, 43042957, 0)",8.314936140159544e-05,GEO0C_Z_RWSTIN320,Noord-Brabant,43035507.0,43042957.0,1064.5
"(42814267, 42812007, 0)",9.75946518821753e-05,GEO0K_K_RWSTI356991,Noord-Brabant,42814267.0,42812007.0,2700.3571428571427
"(42924144, 42960474, 0)",0.00010427160769762316,GEO0K_K_RWSTI357358,Noord-Brabant,42924144.0,42960474.0,3643.8571428571427
"(42940222, 42926050, 0)",0.008133708815289917,GEO0K_K_RWSTI357396,Noord-Brabant,42940222.0,42926050.0,2174.5714285714284
"(42946366, 42960474, 0)",0.00024505788305020514,GEO0K_K_RWSTI357402,Noord-Brabant,42946366.0,42960474.0,2905.285714285714
"(43313802, 43312469, 0)",9.540309578863784e-05,GEO0K_K_RWSTI357684,Noord-Brabant,43313802.0,43312469.0,778.3571428571429
"(43569521, 43556711, 0)",3.57448265220458e-06,GEO0K_K_RWSTI357962,Noord-Brabant,43569521.0,43556711.0,1067.142857142857
"(43325478, 43356240, 0)",0.00017823585910576345,GEO0K_K_RWSTI358135,Noord-Brabant,43325478.0,43356240.0,2307.1428571428573
"(43091391, 2798986809, 0)",0.00020871121124557037,GEO0K_K_RWSTI358217,Noord-Brabant,43091391.0,2798986809.0,3413.5
"(1445084260, 43110175, 0)",0.013672674547136285,GEO0K_K_RWSTI358221,Noord-Brabant,1445084260.0,43110175.0,4194.5
"(2935146101, 1558293328, 0)",0.00010367978321725392,GEO0K_K_RWSTI358886,Noord-Brabant,2935146101.0,1558293328.0,3504.5
"(1558293328, 1554684602, 0)",5.635810774277518e-05,GEO0K_K_RWSTI358926,Noord-Brabant,1558293328.0,1554684602.0,2463.785714285714
"(2927638783, 1558293327, 0)",1.5907380314721618,GEO0K_K_RWSTI358927,Noord-Brabant,2927638783.0,1558293327.0,2781.0
"(1558293339, 1557388189, 0)",5.00382399921956e-05,GEO0K_K_RWSTI358928,Noord-Brabant,1558293339.0,1557388189.0,2476.785714285714
"(43537278, 43545353, 0)",0.9544696927426329,GEO0K_K_RWSTI359755,Noord-Brabant,43537278.0,43545353.0,1239.2142857142858
"(43544840, 43537278, 0)",0.3819054341007761,GEO0K_K_RWSTI359756,Noord-Brabant,43544840.0,43537278.0,684.3571428571429
"(43019289, 42998446, 0)",0.10764805600082432,GEO0K_K_RWSTI359814,Noord-Brabant,43019289.0,42998446.0,1345.0
"(43544747, 43547513, 0)",0.0003492024844540359,GEO0K_K_RWSTI360197,Noord-Brabant,43544747.0,43547513.0,1904.5714285714287
"(43546096, 43545195, 0)",0.00037352431806312935,GEO0K_K_RWSTI360223,Noord-Brabant,43546096.0,43545195.0,872.7142857142857
"(43412275, 43429905, 0)",0.00013690055540976442,GEO0K_K_RWSTI360433,Noord-Brabant,43412275.0,43429905.0,3452.5714285714284
"(43429507, 43412959, 0)",0.14391831516870035,GEO0K_K_RWSTI360435,Noord-Brabant,43429507.0,43412959.0,3353.6428571428573
"(43438042, 43449801, 0)",0.0001564935144391454,GEO0K_K_RWSTI360437,Noord-Brabant,43438042.0,43449801.0,4940.142857142857
"(603551735, 1404798254, 0)",1.3979734604952219,GEO0K_K_RWSTI360508,Noord-Brabant,603551735.0,1404798254.0,2769.285714285714
"(513590053, 517968442, 0)",0.049688457913069105,GEO0K_K_RWSTI360690,Noord-Brabant,513590053.0,517968442.0,2928.5
"(42718249, 517968442, 0)",0.052204759486642514,GEO0K_K_RWSTI360701,Noord-Brabant,42718249.0,517968442.0,3294.0
"(42754840, 42756368, 0)",0.3844070118688043,GEO0K_K_RWSTI360716,Noord-Brabant,42754840.0,42756368.0,3376.714285714286
"(42645049, 42661162, 0)",0.0002547176922753165,GEO0K_K_RWSTI360818,Noord-Brabant,42645049.0,42661162.0,2926.5714285714284
"(255466053, 495940482, 0)",0.8940549692431591,GEO0K_K_RWSTI360854,Noord-Brabant,255466053.0,495940482.0,1048.2857142857142
"(42550100, 42547582, 0)",0.04315578570163249,GEO0K_K_RWSTI360862,Noord-Brabant,42550100.0,42547582.0,2696.4285714285716
"(495940473, 514690614, 0)",0.21862348725440578,GEO0K_K_RWSTI360863,Noord-Brabant,495940473.0,514690614.0,2851.6428571428573
"(1530411938, 1530411955, 0)",0.00027950400782606654,GEO0K_K_RWSTI360947,Noord-Brabant,1530411938.0,1530411955.0,4437.5
"(1530412134, 1530411968, 0)",0.0003504101155244761,GEO0K_K_RWSTI360968,Noord-Brabant,1530412134.0,1530411968.0,3362.9285714285716
"(42826904, 1530412134, 0)",1.5038671405059492,GEO0K_K_RWSTI360975,Noord-Brabant,42826904.0,1530412134.0,4338.357142857143
"(1530412134, 1530411980, 0)",0.0003097738649708168,GEO0K_K_RWSTI360976,Noord-Brabant,1530412134.0,1530411980.0,983.8571428571429
"(43671547, 1409103201, 0)",0.007922247330171127,GEO0K_K_RWSTI360978,Noord-Brabant,43671547.0,1409103201.0,6622.142857142857
"(42547731, 709289724, 0)",0.0002570805112282629,GEO0K_K_RWSTI361013,Noord-Brabant,42547731.0,709289724.0,2604.714285714286
"(1409103202, 1409103749, 0)",2.5986599210401504e-05,GEO0K_K_RWSTI361039,Noord-Brabant,1409103202.0,1409103749.0,5123.428571428572
"(43654795, 1409103705, 0)",0.0003337376697007567,GEO0K_K_RWSTI361175,Noord-Brabant,43654795.0,1409103705.0,2872.9285714285716
"(43678380, 9266952387, 0)",0.0001904291377794541,GEO0K_K_RWSTI361176,Noord-Brabant,43678380.0,9266952387.0,5088.285714285715
"(1409103734, 43678247, 0)",0.00021168886358045104,GEO0K_K_RWSTI361177,Noord-Brabant,1409103734.0,43678247.0,2631.714285714286
"(1409103704, 1409103636, 0)",7.280348588195296e-06,GEO0K_K_RWSTI361178,Noord-Brabant,1409103704.0,1409103636.0,2948.285714285714
"(1297657104, 43700625, 0)",0.003578740032131867,GEO0K_K_RWSTI361180,Noord-Brabant,1297657104.0,43700625.0,3623.1428571428573
"(43688871, 43783557, 0)",0.0015073381761660086,GEO0K_K_RWSTI361889,Noord-Brabant,43688871.0,43783557.0,7138.857142857143
"(2777895505, 267557249, 0)",0.00012091779895442556,GEO0K_K_RWSTI363604,Noord-Brabant,2777895505.0,267557249.0,3914.785714285714
"(2777895595, 2777895707, 0)",0.00157439341481279,GEO0K_K_RWSTI363605,Noord-Brabant,2777895595.0,2777895707.0,2352.0714285714284
"(2777895505, 267557249, 0)",0.1140913529503924,GEO0K_K_RWSTI363611,Noord-Brabant,2777895505.0,267557249.0,2279.0714285714284
"(2777895326, 2777895481, 0)",0.00015210303587586172,GEO0K_K_RWSTI363613,Noord-Brabant,2777895326.0,2777895481.0,2116.0
"(2777895326, 3499472874, 0)",1.3002840303072911,GEO0K_K_RWSTI363614,Noord-Brabant,2777895326.0,3499472874.0,2378.0
"(2777895523, 267557249, 0)",0.7649448643417159,GEO0K_K_RWSTI363615,Noord-Brabant,2777895523.0,267557249.0,485.2142857142857
"(2777895523, 267557249, 0)",0.00041200863363785004,GEO0K_K_RWSTI363616,Noord-Brabant,2777895523.0,267557249.0,2578.6428571428573
"(1034438065, 2777895595, 0)",0.00011091494224611211,GEO0K_K_RWSTI363617,Noord-Brabant,1034438065.0,2777895595.0,1692.9285714285713
"(43532246, 3700362958, 0)",0.0001439548061912786,GEO0K_K_RWSTI363620,Noord-Brabant,43532246.0,3700362958.0,3352.0714285714284
"(43493419, 43535934, 0)",0.09845017308770043,GEO0K_R_RWSTI64,Noord-Brabant,43493419.0,43535934.0,4672.928571428572
"(43799150, 43689611, 0)",7.102276564233718e-06,GEO0K_TIID_8422,Noord-Brabant,43799150.0,43689611.0,7095.785714285715
"(42572134, 42549273, 0)",0.0001551296221498781,GEO0K_Z_RWSTI1008,Noord-Brabant,42572134.0,42549273.0,3570.5714285714284
"(42549537, 42571290, 0)",0.002846839809981279,GEO0K_Z_RWSTI1053,Noord-Brabant,42549537.0,42571290.0,3271.1428571428573
"(42740306, 42634801, 0)",2.6776657225096993e-05,GEO0K_Z_RWSTI131,Noord-Brabant,42740306.0,42634801.0,6616.071428571428
"(42633386, 42739236, 0)",1.8615293826915302,GEO0K_Z_RWSTI148,Noord-Brabant,42633386.0,42739236.0,6229.571428571428
"(43396642, 43403021, 0)",0.00011024626065095797,GEO0K_Z_RWSTI180,Noord-Brabant,43396642.0,43403021.0,798.2142857142857
"(43402931, 43433997, 0)",4.147324605682869e-05,GEO0K_Z_RWSTI182,Noord-Brabant,43402931.0,43433997.0,1761.4285714285713
"(43385314, 43325137, 0)",0.27948137874752826,GEO0K_Z_RWSTI204,Noord-Brabant,43385314.0,43325137.0,3855.5
"(42923134, 42908723, 0)",0.0009380887273752078,GEO0K_Z_RWSTI215,Noord-Brabant,42923134.0,42908723.0,2345.4285714285716
"(43158522, 43206042, 0)",0.006331182540214439,GEO0K_Z_RWSTI222,Noord-Brabant,43158522.0,43206042.0,4488.142857142857
"(43381633, 43452927, 0)",1.3458033273344148,GEO0K_Z_RWSTI228,Noord-Brabant,43381633.0,43452927.0,4264.571428571428
"(43281196, 43315911, 0)",0.001312532804273172,GEO0K_Z_RWSTI262,Noord-Brabant,43281196.0,43315911.0,5937.357142857143
"(43842769, 43729357, 0)",1.030124152283491e-05,GEO0K_Z_RWSTI300,Noord-Brabant,43842769.0,43729357.0,7834.571428571428
"(43321023, 43283024, 0)",0.007555233350646665,GEO0K_Z_RWSTI327,Noord-Brabant,43321023.0,43283024.0,8195.785714285714
"(43045028, 43008906, 0)",1.4433621249205093,GEO0K_Z_RWSTI481,Noord-Brabant,43045028.0,43008906.0,7419.5
"(42908723, 42845638, 0)",0.07813775788537045,GEO0K_Z_RWSTI489,Noord-Brabant,42908723.0,42845638.0,6644.142857142857
"(42814267, 42806535, 0)",0.00020120778106709329,GEO0K_Z_RWSTI495,Noord-Brabant,42814267.0,42806535.0,4394.214285714285
"(3086212732, 42611865, 0)",5.2322715428403306e-05,GEO0K_Z_RWSTI637,Noord-Brabant,3086212732.0,42611865.0,3664.5
"(42841456, 42844249, 0)",0.008632465144992092,GEO0K_Z_RWSTI644,Noord-Brabant,42841456.0,42844249.0,7058.214285714285
"(796571422, 43041859, 0)",0.8710353031485947,GEO0K_Z_RWSTI664,Noord-Brabant,796571422.0,43041859.0,7142.857142857143
"(43347665, 43312466, 0)",0.0002836995295858367,GEO0K_Z_RWSTI708,Noord-Brabant,43347665.0,43312466.0,2685.785714285714
"(43312466, 43297002, 0)",0.7159486662840948,GEO0K_Z_RWSTI711,Noord-Brabant,43312466.0,43297002.0,666.5
"(984873070, 43544873, 0)",0.009510632728232533,GEO0K_Z_RWSTI726,Noord-Brabant,984873070.0,43544873.0,6360.5
"(1409103803, 1409103206, 0)",1.3690736953324498,GEO0K_Z_RWSTI763,Noord-Brabant,1409103803.0,1409103206.0,4316.714285714285
"(1409103206, 1409103743, 0)",9.932445366180036e-05,GEO0K_Z_RWSTI765,Noord-Brabant,1409103206.0,1409103743.0,916.7857142857143
"(9266952392, 43685500, 0)",0.06810916497780758,GEO0K_Z_RWSTI766,Noord-Brabant,9266952392.0,43685500.0,1686.7857142857142
"(43626055, 43606899, 0)",0.00018942958223977185,GEO0K_Z_RWSTI790,Noord-Brabant,43626055.0,43606899.0,4273.5
"(43513904, 2935141789, 0)",1.2669119203403425,GEO0K_Z_RWSTI835,Noord-Brabant,43513904.0,2935141789.0,658.7142857142857
"(2935132079, 2935132076, 0)",0.8808081387012056,GEO0K_Z_RWSTI836,Noord-Brabant,2935132079.0,2935132076.0,882.9285714285714
"(43359050, 43402931, 0)",0.0004053213351848088,GEO0K_Z_RWSTI850,Noord-Brabant,43359050.0,43402931.0,0.0
"(43402931, 43412176, 0)",0.00013844982233167784,GEO0K_Z_RWSTI852,Noord-Brabant,43402931.0,43412176.0,371.2857142857143
"(43484321, 43436957, 0)",5.261713085817669e-05,GEO0K_Z_RWSTI96,Noord-Brabant,43484321.0,43436957.0,4105.928571428572
"(43436957, 43403021, 0)",0.000125132864260784,GEO0K_Z_RWSTI97,Noord-Brabant,43436957.0,43403021.0,2567.5714285714284
"(43435077, 43437248, 0)",0.8810935728684872,GEO0K_Z_RWSTIN227,Noord-Brabant,43435077.0,43437248.0,1794.9285714285713
"(5235895279, 43106886, 0)",0.0022350283071610327,GEO0K_Z_RWSTIN298,Noord-Brabant,5235895279.0,43106886.0,5217.0
"(43106403, 5235895278, 0)",0.0006331824606646389,GEO0K_Z_RWSTIN299,Noord-Brabant,43106403.0,5235895278.0,5377.428571428572
"(43439238, 43430455, 0)",1.3288150990978427,GEO0K_Z_RWSTIN301,Noord-Brabant,43439238.0,43430455.0,599.9285714285714
"(43433399, 43430140, 0)",0.0003480709793343897,GEO0K_Z_RWSTIN303,Noord-Brabant,43433399.0,43430140.0,1082.2857142857142
"(43429905, 43438042, 0)",4.364841035043721e-05,GEO0K_Z_RWSTIN304,Noord-Brabant,43429905.0,43438042.0,736.6428571428571
"(43002900, 43019356, 0)",8.922719845585257e-05,GEO0K_Z_RWSTIN323,Noord-Brabant,43002900.0,43019356.0,1896.357142857143
"(43026285, 43019289, 0)",5.3503394309639606e-05,GEO0K_Z_RWSTIN326,Noord-Brabant,43026285.0,43019289.0,4463.727272727273
"(1540813563, 1540813559, 0)",0.5829523694851872,RWS01_MONIBAS_0040vwa2356ra,Noord-Brabant,1540813563.0,1540813559.0,1273.5714285714287
"(42634801, 42638817, 0)",1.5323791778199216,RWS01_MONIBAS_0040vwa2411ra,Noord-Brabant,42634801.0,42638817.0,1512.7142857142858
"(1540813549, 42768459, 0)",0.49130591747226465,RWS01_MONIBAS_0040vwb2355ra,Noord-Brabant,1540813549.0,42768459.0,430.85714285714283
"(42742231, 42740306, 0)",0.09252138406690923,RWS01_MONIBAS_0040vwb2365ra,Noord-Brabant,42742231.0,42740306.0,396.2857142857143
"(42639039, 42627116, 0)",2.9732600624071504,RWS01_MONIBAS_0040vwb2415ra,Noord-Brabant,42639039.0,42627116.0,695.0
"(1540813533, 2056007805, 0)",0.4101181119643525,RWS01_MONIBAS_0040vwc2356ra,Noord-Brabant,1540813533.0,2056007805.0,506.2857142857143
"(42739236, 42735862, 0)",0.849563975128694,RWS01_MONIBAS_0040vwc2366ra,Noord-Brabant,42739236.0,42735862.0,200.21428571428572
"(42625185, 42629585, 0)",0.8765104093547973,RWS01_MONIBAS_0040vwc2414ra,Noord-Brabant,42625185.0,42629585.0,404.7857142857143
"(2056007805, 42776784, 0)",0.4647255447109392,RWS01_MONIBAS_0040vwd2354ra,Noord-Brabant,2056007805.0,42776784.0,1059.357142857143
"(42735825, 42745363, 0)",2.576654305016901,RWS01_MONIBAS_0040vwd2365ra,Noord-Brabant,42735825.0,42745363.0,1033.2857142857142
"(42629813, 42633386, 0)",0.9745137582895843,RWS01_MONIBAS_0040vwd2411ra,Noord-Brabant,42629813.0,42633386.0,1321.0
